"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_TRAMO_ETARIO","Tramo etario","Value","Flag Codes","Flags"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V02","2012 ene-mar","_T","Total",6.79730289611481,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V02","2012 ene-mar","Y15T24","15-24 años",16.5939853824813,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V02","2012 ene-mar","Y25T34","25-34 años",7.82944166393651,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V02","2012 ene-mar","Y35T44","35-44 años",5.14896793677276,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V02","2012 ene-mar","Y45T54","45-54 años",3.9156619914598,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V02","2012 ene-mar","Y55T64","55-64 años",3.47437355463603,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V02","2012 ene-mar","Y_GE65","65 años y más",3.1820116358813,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","_T","Total",6.7636742906146,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","Y15T24","15-24 años",16.9391520163729,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","Y25T34","25-34 años",7.61042523813056,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","Y35T44","35-44 años",5.3065926112259,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","Y45T54","45-54 años",4.07028469298404,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","Y55T64","55-64 años",3.31817767149747,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","Y_GE65","65 años y más",2.81508930208392,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","_T","Total",6.94183938422579,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","Y15T24","15-24 años",17.1913474800775,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","Y25T34","25-34 años",8.30564649419308,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","Y35T44","35-44 años",5.37847439915455,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","Y45T54","45-54 años",3.93482229604655,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","Y55T64","55-64 años",3.57597937541165,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","Y_GE65","65 años y más",2.26897915879661,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","_T","Total",6.7812921942008,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","Y15T24","15-24 años",16.4180885609271,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","Y25T34","25-34 años",8.31272701749824,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","Y35T44","35-44 años",5.03045177329559,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","Y45T54","45-54 años",4.01909534623081,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","Y55T64","55-64 años",3.74479798858499,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","Y_GE65","65 años y más",2.06806610272767,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","_T","Total",6.66496694148344,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","Y15T24","15-24 años",16.1036480260587,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","Y25T34","25-34 años",8.48110594767747,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","Y35T44","35-44 años",4.94360653746915,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","Y45T54","45-54 años",3.66517987287778,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","Y55T64","55-64 años",3.81641404655827,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","Y_GE65","65 años y más",1.60883824380502,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","_T","Total",6.53842898320672,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","Y15T24","15-24 años",15.7034038889074,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","Y25T34","25-34 años",8.23487455824088,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","Y35T44","35-44 años",4.80846830608718,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","Y45T54","45-54 años",3.99463388454727,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","Y55T64","55-64 años",3.459427559886,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V07","2012 jun-ago","Y_GE65","65 años y más",1.92826313863489,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","_T","Total",6.57629539453957,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","Y15T24","15-24 años",15.9138160098151,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","Y25T34","25-34 años",8.04524723314616,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","Y35T44","35-44 años",4.77040857126844,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","Y45T54","45-54 años",4.2093888668947,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","Y55T64","55-64 años",3.37323210692489,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V08","2012 jul-sep","Y_GE65","65 años y más",2.28494207344158,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","_T","Total",6.69493332953463,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","Y15T24","15-24 años",16.0299809604426,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","Y25T34","25-34 años",7.99613349269723,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","Y35T44","35-44 años",4.98683794352151,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","Y45T54","45-54 años",4.07927879553039,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","Y55T64","55-64 años",4.04876502661997,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V09","2012 ago-oct","Y_GE65","65 años y más",2.58855156237009,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V10","2012 sep-nov","_T","Total",6.35972406040434,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V10","2012 sep-nov","Y15T24","15-24 años",15.9885041273448,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V10","2012 sep-nov","Y25T34","25-34 años",7.38080669379737,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V10","2012 sep-nov","Y35T44","35-44 años",4.7115002153168,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V10","2012 sep-nov","Y45T54","45-54 años",3.86542977565756,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V10","2012 sep-nov","Y55T64","55-64 años",3.64959481061329,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V10","2012 sep-nov","Y_GE65","65 años y más",2.54743405842683,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V11","2012 oct-dic","_T","Total",6.22465568798724,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V11","2012 oct-dic","Y15T24","15-24 años",16.7628346454227,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V11","2012 oct-dic","Y25T34","25-34 años",7.02401888482915,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V11","2012 oct-dic","Y35T44","35-44 años",4.62287565331248,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V11","2012 oct-dic","Y45T54","45-54 años",3.61102413362071,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V11","2012 oct-dic","Y55T64","55-64 años",3.28234889730925,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V11","2012 oct-dic","Y_GE65","65 años y más",1.91596938818423,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V12","2012 nov-ene","_T","Total",6.11954959269305,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V12","2012 nov-ene","Y15T24","15-24 años",17.3966543665098,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V12","2012 nov-ene","Y25T34","25-34 años",6.84796554476509,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V12","2012 nov-ene","Y35T44","35-44 años",4.41158510819199,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V12","2012 nov-ene","Y45T54","45-54 años",3.32494855039781,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V12","2012 nov-ene","Y55T64","55-64 años",2.54457497143418,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V12","2012 nov-ene","Y_GE65","65 años y más",1.67228209596779,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V01","2013 dic-feb","_T","Total",6.35476193859812,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V01","2013 dic-feb","Y15T24","15-24 años",16.9352045334664,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V01","2013 dic-feb","Y25T34","25-34 años",7.19473334132238,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V01","2013 dic-feb","Y35T44","35-44 años",4.69854639449539,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V01","2013 dic-feb","Y45T54","45-54 años",3.75530348658556,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V01","2013 dic-feb","Y55T64","55-64 años",2.67558836398334,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V01","2013 dic-feb","Y_GE65","65 años y más",1.61004275643384,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V02","2013 ene-mar","_T","Total",6.42610890838452,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V02","2013 ene-mar","Y15T24","15-24 años",16.7789775972508,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V02","2013 ene-mar","Y25T34","25-34 años",7.34734453241745,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V02","2013 ene-mar","Y35T44","35-44 años",4.77807278480113,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V02","2013 ene-mar","Y45T54","45-54 años",3.98068786150098,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V02","2013 ene-mar","Y55T64","55-64 años",2.92122569868546,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V02","2013 ene-mar","Y_GE65","65 años y más",1.61378358078125,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V03","2013 feb-abr","_T","Total",6.53901004146644,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V03","2013 feb-abr","Y15T24","15-24 años",16.4176496847951,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V03","2013 feb-abr","Y25T34","25-34 años",7.57307014474546,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V03","2013 feb-abr","Y35T44","35-44 años",5.15619713497972,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V03","2013 feb-abr","Y45T54","45-54 años",4.11016950814508,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V03","2013 feb-abr","Y55T64","55-64 años",3.48384621774895,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V03","2013 feb-abr","Y_GE65","65 años y más",1.43474912541746,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V04","2013 mar-may","_T","Total",6.54123568131983,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V04","2013 mar-may","Y15T24","15-24 años",16.9080785944709,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V04","2013 mar-may","Y25T34","25-34 años",8.1160265951544,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V04","2013 mar-may","Y35T44","35-44 años",4.98252719808705,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V04","2013 mar-may","Y45T54","45-54 años",3.46003243972836,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V04","2013 mar-may","Y55T64","55-64 años",3.57312641996309,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V04","2013 mar-may","Y_GE65","65 años y más",1.81412907570355,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V05","2013 abr-jun","_T","Total",6.26054069353582,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V05","2013 abr-jun","Y15T24","15-24 años",16.0568232483386,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V05","2013 abr-jun","Y25T34","25-34 años",7.97526242309119,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V05","2013 abr-jun","Y35T44","35-44 años",4.63108937232577,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V05","2013 abr-jun","Y45T54","45-54 años",3.30905705767699,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V05","2013 abr-jun","Y55T64","55-64 años",3.37024331306073,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V05","2013 abr-jun","Y_GE65","65 años y más",1.79307854107872,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V06","2013 may-jul","_T","Total",5.88315198084059,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V06","2013 may-jul","Y15T24","15-24 años",15.0308692551915,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V06","2013 may-jul","Y25T34","25-34 años",7.44169593068209,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V06","2013 may-jul","Y35T44","35-44 años",4.45153601034301,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V06","2013 may-jul","Y45T54","45-54 años",3.32615259787756,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V06","2013 may-jul","Y55T64","55-64 años",2.71443767971619,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V06","2013 may-jul","Y_GE65","65 años y más",1.8249855439587,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V07","2013 jun-ago","_T","Total",5.84896259594241,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V07","2013 jun-ago","Y15T24","15-24 años",15.0021075458856,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V07","2013 jun-ago","Y25T34","25-34 años",7.24210079020482,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V07","2013 jun-ago","Y35T44","35-44 años",4.49916661471449,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V07","2013 jun-ago","Y45T54","45-54 años",3.48247089415065,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V07","2013 jun-ago","Y55T64","55-64 años",2.7598265326425,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V07","2013 jun-ago","Y_GE65","65 años y más",1.40680189440713,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V08","2013 jul-sep","_T","Total",5.86049669136386,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V08","2013 jul-sep","Y15T24","15-24 años",14.4269684975263,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V08","2013 jul-sep","Y25T34","25-34 años",7.39116025431251,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V08","2013 jul-sep","Y35T44","35-44 años",4.66352504341694,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V08","2013 jul-sep","Y45T54","45-54 años",3.42043990562862,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V08","2013 jul-sep","Y55T64","55-64 años",2.78343056770768,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V08","2013 jul-sep","Y_GE65","65 años y más",2.10681245780478,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V09","2013 ago-oct","_T","Total",5.95266442510956,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V09","2013 ago-oct","Y15T24","15-24 años",15.1285755371377,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V09","2013 ago-oct","Y25T34","25-34 años",7.59827311149393,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V09","2013 ago-oct","Y35T44","35-44 años",4.43373387666704,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V09","2013 ago-oct","Y45T54","45-54 años",3.33240710656569,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V09","2013 ago-oct","Y55T64","55-64 años",2.93038614400339,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V09","2013 ago-oct","Y_GE65","65 años y más",2.42765865378522,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V10","2013 sep-nov","_T","Total",5.86483687567265,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V10","2013 sep-nov","Y15T24","15-24 años",15.268042257119,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V10","2013 sep-nov","Y25T34","25-34 años",7.23160447198647,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V10","2013 sep-nov","Y35T44","35-44 años",4.49399017104592,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V10","2013 sep-nov","Y45T54","45-54 años",3.30976048223124,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V10","2013 sep-nov","Y55T64","55-64 años",2.72308185223052,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V10","2013 sep-nov","Y_GE65","65 años y más",2.72602093617001,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V11","2013 oct-dic","_T","Total",5.78173196892817,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V11","2013 oct-dic","Y15T24","15-24 años",16.8077592247849,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V11","2013 oct-dic","Y25T34","25-34 años",6.7436651789907,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V11","2013 oct-dic","Y35T44","35-44 años",3.95379962767084,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V11","2013 oct-dic","Y45T54","45-54 años",3.1334461380124,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V11","2013 oct-dic","Y55T64","55-64 años",2.60917613639118,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V11","2013 oct-dic","Y_GE65","65 años y más",2.31857794442548,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V12","2013 nov-ene","_T","Total",6.23146659910563,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V12","2013 nov-ene","Y15T24","15-24 años",18.628140181639,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V12","2013 nov-ene","Y25T34","25-34 años",6.68898502093902,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V12","2013 nov-ene","Y35T44","35-44 años",4.26029935759935,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V12","2013 nov-ene","Y45T54","45-54 años",3.30941040552335,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V12","2013 nov-ene","Y55T64","55-64 años",3.04735689923428,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2013-V12","2013 nov-ene","Y_GE65","65 años y más",2.22622163308584,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","_T","Total",6.18469472929718,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","Y15T24","15-24 años",17.3888715406165,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","Y25T34","25-34 años",6.65073806187432,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","Y35T44","35-44 años",4.36842236602204,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","Y45T54","45-54 años",3.63584051989511,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","Y55T64","55-64 años",3.09245599039805,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","Y_GE65","65 años y más",2.0875766692118,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","_T","Total",6.49640414763473,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","Y15T24","15-24 años",17.2328405215068,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","Y25T34","25-34 años",7.424771133599,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","Y35T44","35-44 años",4.83276348087403,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","Y45T54","45-54 años",3.85971099202051,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","Y55T64","55-64 años",3.30662061207424,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","Y_GE65","65 años y más",2.08383068312949,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","_T","Total",6.14414715653525,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","Y15T24","15-24 años",14.9942669075633,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","Y25T34","25-34 años",7.39105664304639,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","Y35T44","35-44 años",4.77323245806999,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","Y45T54","45-54 años",3.96602534949471,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","Y55T64","55-64 años",3.23808519831897,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","Y_GE65","65 años y más",2.27169921455368,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V04","2014 mar-may","_T","Total",6.32424295805207,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V04","2014 mar-may","Y15T24","15-24 años",15.9136361275695,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V04","2014 mar-may","Y25T34","25-34 años",7.56655605184151,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V04","2014 mar-may","Y35T44","35-44 años",4.80890037028919,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V04","2014 mar-may","Y45T54","45-54 años",3.90688315503002,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V04","2014 mar-may","Y55T64","55-64 años",3.5201165379148,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V04","2014 mar-may","Y_GE65","65 años y más",2.40996695256312,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V05","2014 abr-jun","_T","Total",6.51783191224781,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V05","2014 abr-jun","Y15T24","15-24 años",15.8360570725723,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V05","2014 abr-jun","Y25T34","25-34 años",7.75119972519756,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V05","2014 abr-jun","Y35T44","35-44 años",5.24037946767087,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V05","2014 abr-jun","Y45T54","45-54 años",3.9959552153557,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V05","2014 abr-jun","Y55T64","55-64 años",3.59681838870257,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V05","2014 abr-jun","Y_GE65","65 años y más",3.04617637764335,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V06","2014 may-jul","_T","Total",6.59412180734712,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V06","2014 may-jul","Y15T24","15-24 años",15.9472081420266,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V06","2014 may-jul","Y25T34","25-34 años",7.83261645118562,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V06","2014 may-jul","Y35T44","35-44 años",5.27148056914358,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2014-V06","2014 may-jul","Y45T54","45-54 años",3.943570086297,,
